belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,backdrop_path
"{'id': 77816, 'name': 'Kung Fu Panda Collection', 'poster_path': '/2QT6PuYXY0T2Ry9rX0JKQYTrbwx.jpg', 'backdrop_path': '/uDosHOFFWtF5YteBRygHALFqLw2.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",49444,tt1302011,en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",11.481921,/Fzyy2dauoKxjUzUPYYo3kJkJAW.jpg,"[{'name': 'DreamWorks Animation', 'id': 521}]",2011-05-25,665692281.0,91.0,Released,Prepare for the Year of Awesomeness!,Kung Fu Panda 2,6.7,1925.0,/uDosHOFFWtF5YteBRygHALFqLw2.jpg
"{'id': 281097, 'name': 'Philo Vance Collection', 'poster_path': '/7QAJKuQa317GzbUboWqOsFMIRGu.jpg', 'backdrop_path': '/c83nnDlgrWeUdKVSUooXMUA8XZf.jpg'}","[{'id': 9648, 'name': 'Mystery'}]",61546,tt0020695,en,The Bishop Murder Case,"The murders start with the body of Robin. He is found with a arrow through the heart, but Vance deduces that the body was placed and not found where he was killed. The note found dealing with the murder was part of a nursery rhyme and signed by 'Bishop'. The only witness may have been Mrs. Drukker and Adolph, but they are not talking. As the murders progress, each one is accompanied by a nursery rhyme. It is up to Philo Vance to unravel the clues and unmask the identity of the murderer 'Bishop'.",0.743953,/srYgjTKvoXvOIAbRUjNmfWP1hcl.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1930-01-03,0.0,88.0,Released,ALL-TALKING!...ALL-THRILLS!,The Bishop Murder Case,3.6,4.0,/c83nnDlgrWeUdKVSUooXMUA8XZf.jpg
"{'id': 137696, 'name': 'Monsters, Inc. Collection', 'poster_path': '/8xHtCUKfre8b4tkpUWU1y67Cnqr.jpg', 'backdrop_path': '/uzKkKhTWGSEdsN2rYanJTVAyTLi.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",13931,tt0323250,en,Mike's New Car,"Mike discovers that being the top-ranking laugh collector at Monsters, Inc. has it's benefits - in particular, earning enough money to buy a six-wheel-drive car that's loaded with gadgets. That new-car smell doesn't last long enough, however, as Sulley jump-starts an ill-fated road test that teaches Mike the true meaning of buyer's remorse.",6.816147,/C2IhaMaRHqtKBdFrm4Jzl11Ckl.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]",2002-05-24,0.0,4.0,Released,,Mike's New Car,6.9,141.0,/uzKkKhTWGSEdsN2rYanJTVAyTLi.jpg
"{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",25.9725,/p2hlGr02imEs9zeBDAkpZ4PBk6s.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Total Entertainment', 'id': 6446}, {'name': 'TSBD Canada Productions', 'id': 7490}, {'name': 'Zohar International', 'id': 7491}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSBD Louisiana', 'id': 58321}, {'name': 'TSBD Productions', 'id': 58322}]",2011-03-15,712171856.0,117.0,Released,Forever is just the beginning,The Twilight Saga: Breaking Dawn - Part 1,5.8,2622.0,/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg
"{'id': 86414, 'name': 'Boston Blackie Series', 'poster_path': '/2Yd6VbC8PpUP6A8tx3ICFN7iTBZ.jpg', 'backdrop_path': '/jI7oLhNJ8OPJICP1jPIRueEH60x.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",86416,tt0035726,en,The Chance of a Lifetime,"An ex-con helps some fellow ex-cons adjust to life as defense workers, only to become involved with a robbery investigation.",0.044321,/hGe7EjXAqEyVE3uuGIHjc9j7uvn.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",1943-10-26,0.0,65.0,Released,BOSTON BLACKIE BEATS A MURDER RAP!,The Chance of a Lifetime,6.0,1.0,/jI7oLhNJ8OPJICP1jPIRueEH60x.jpg
"{'id': 135416, 'name': 'Prometheus Collection', 'poster_path': '/gMjiXB5dhV8nN77xXnhTIhARE7a.jpg', 'backdrop_path': '/cK83Pq8SJoeSTnLJucr8IWn35KF.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",70981,tt1446714,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",16.624854,/ng8ALjSDhUmwLl7vtjUWIZNQSlt.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Brandywine Productions', 'id': 19747}]",2012-05-30,403170142.0,124.0,Released,The Search for Our Beginning Could Lead to Our End.,Prometheus,6.3,5152.0,/cK83Pq8SJoeSTnLJucr8IWn35KF.jpg
"{'id': 125574, 'name': 'The Amazing Spider-Man Collection', 'poster_path': '/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', 'backdrop_path': '/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1930,tt0948470,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",31.102267,/eA2D86Y6VPWuUzZyatiLBwpTilQ.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Marvel Entertainment', 'id': 7505}]",2012-06-27,752215857.0,136.0,Released,The untold story begins.,The Amazing Spider-Man,6.5,6734.0,/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg
"{'id': 52985, 'name': 'Wrong Turn Collection', 'poster_path': '/dtfQY5ZxvdHNG4HqNDy0ifwk1q6.jpg', 'backdrop_path': '/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",23823,tt1261978,en,Wrong Turn 3: Left for Dead,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",12.257121,/9J4Me7ZxiTqtF7KyFWp15j0PKqh.jpg,"[{'name': 'Constantin Film', 'id': 47}, {'name': 'Summit Entertainment', 'id': 491}, {'name': '20th Century Fox Home Entertainment', 'id': 3635}]",2009-01-01,0.0,91.0,Released,What you don't see will kill you.,Wrong Turn 3: Left for Dead,4.9,227.0,/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg
"{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",57800,tt1667889,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",13.26958,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",2012-06-26,877244782.0,88.0,Released,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.",Ice Age: Continental Drift,6.2,2731.0,/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg
"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",37724,tt1074638,en,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.",20.309585,/9qUcmHiPpfTJTacyZyxfGTnSz0V.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]",2012-10-25,1108561013.0,143.0,Released,Think on your sins.,Skyfall,6.9,7718.0,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
"{'id': 55419, 'name': 'Cinderella Collection', 'poster_path': '/ouN0BQzHKOqK03d9qKXP7JOgQdt.jpg', 'backdrop_path': '/yNq1UsclAyXaQGhXVSDoyS9wpFo.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",14128,tt0291082,en,Cinderella II: Dreams Come True,"As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",8.002712,/36nD4aDvoFMewiHBnIcGo3vVcd6.jpg,"[{'name': 'Walt Disney Television Animation', 'id': 3475}, {'name': 'Walt Disney Animation Japan', 'id': 40148}]",2002-02-23,0.0,74.0,Released,,Cinderella II: Dreams Come True,5.5,265.0,/yNq1UsclAyXaQGhXVSDoyS9wpFo.jpg
"{'id': 185103, 'name': 'Hotel Transylvania Collection', 'poster_path': '/zRNpkbP9QpcV2wz9dFzCzdG9fSD.jpg', 'backdrop_path': '/arH2YrpG7EVMnA4JCtzAXt9wQQJ.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",76492,tt0837562,en,Hotel Transylvania,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",16.231945,/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}]",2012-09-20,358375603.0,91.0,Released,Where monsters go to get away from it all,Hotel Transylvania,6.8,2622.0,/arH2YrpG7EVMnA4JCtzAXt9wQQJ.jpg
"{'id': 230532, 'name': 'Marley & Me Collection', 'poster_path': '/2GTOEdjaUbElrXhH0XhOADDoZxf.jpg', 'backdrop_path': '/gRoCEiWVcTsV0HxWIezuhVoDiAa.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",72391,tt1704614,en,Marley & Me: The Puppy Years,"Fall into puppy love with “the world’s worst dog”, who now has a frisky voice and an attitude to match. Join Marley for his mischievous puppy years, as he and his summer pal, Bodie Grogan, wreak havoc on a neighborhood dog contest. Marley outwits Dobermans, Shepherds and Collies, while stealing hearts in his own unique and lovable way. Get your paws on MARLEY &amp; ME: THE PUPPY YEARS and fetch big laughs for the whole family!",9.495992,/4mQCF7U07cFkHwG3GKzpbnB8DHS.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': '20th Century Fox Home Entertainment', 'id': 3635}]",2011-06-01,0.0,86.0,Released,The World's Worst dog is Back,Marley & Me: The Puppy Years,5.3,37.0,/gRoCEiWVcTsV0HxWIezuhVoDiAa.jpg
"{'id': 245129, 'name': 'Pumping Iron Collection', 'poster_path': '/eqGCZfslyfzJgzBGG9BmJHEiLdN.jpg', 'backdrop_path': '/5hEdn0wwFH9r87ocRxaoUOGd1F3.jpg'}","[{'id': 99, 'name': 'Documentary'}]",164753,tt0089852,en,Pumping Iron II: The Women,"PUMPING IRON II: THE WOMEN, a film that is changing the way the world views the female physique-creating ""a new definition of the female form."" Join four women as they prepare for the 1983 Caesars Palace World Cup Championship: the sultry and curvaceous Rachel McLish, the current champion; the almost manly, super-muscular Bev Francis, Rachel's toughest competition; and newcomers Lori Bowen and Carla Dunlap.",0.138214,/3lg0ZlYlAAjsRZKbsuVNZkt8dQI.jpg,[],1985-05-03,0.0,107.0,Released,,Pumping Iron II: The Women,8.0,1.0,/5hEdn0wwFH9r87ocRxaoUOGd1F3.jpg
"{'id': 110177, 'name': 'Goal! Collection', 'poster_path': '/jaUSrep1RTzr73QPN3DNkW4LiRn.jpg', 'backdrop_path': '/mKTYkGMseCEFXuZ4CjuZ00xXRCd.jpg'}","[{'id': 18, 'name': 'Drama'}]",19139,tt0499487,en,Goal! III : Taking On The World,"In the third installment of the football drama trilogy Goal!, Kuno Becker returns as Mexican footballer Santiago Muñez, who, along with his best friends and England national team players Charlie Braithwaite (Leo Gregory) and Liam Adams (JJ Feild), are selected for their respective national teams at the 2006 FIFA World Cup Finals in Germany.",3.128836,/ak5yYUtaZ7yoe2SesHXi7sjBp5V.jpg,[],2009-01-01,0.0,91.0,Released,,Goal! III : Taking On The World,3.8,36.0,/mKTYkGMseCEFXuZ4CjuZ00xXRCd.jpg
"{'id': 391739, 'name': 'Cirque du Soleil Collection', 'poster_path': '/nXome5ObjbFONvQkfCu2kgsNcaR.jpg', 'backdrop_path': '/mkMeDXskWSSMGdgAcQQlc6LcjqA.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",94352,tt1792647,en,Cirque du Soleil: Worlds Away,"An original story featuring performances by Cirque du Soleil. A young woman is entranced by an Aerialist. When they fall into the dreamlike world of Cirque du Soleil and are separated, they travel through the different tent worlds trying to find each other.",4.725759,/jAt4ugebhXKmAnirHAWe5P6gnMi.jpg,"[{'name': 'Reel FX Creative Studios', 'id': 2787}]",2012-11-09,34153101.0,91.0,Released,Experience a Journey Like Never Before,Cirque du Soleil: Worlds Away,6.1,58.0,/mkMeDXskWSSMGdgAcQQlc6LcjqA.jpg
"{'id': 19262, 'name': 'Trapped in the Closet', 'poster_path': '/flE2zDumOcyetdD6vwwSfYqRVA5.jpg', 'backdrop_path': '/lpGdI8XpvDSC6QvGEmQt3l28Nxn.jpg'}",[],100450,tt0491587,en,Trapped in the Closet: Chapters 1-12,"R. Kelly wakes up in a married woman’s bed, and the husband is on his way home, and they get caught, but the husband has secrets of his own, and it all kind of explodes from there, with more characters being introduced, and everyone is sleeping with everyone, and there are a billion secrets and twists and cliffhangers, and also it’s a musical where R. Kelly voices every character.",0.843314,/2LE1g0zlnSJg0Uga17Z0MQ3UD8Q.jpg,[],2005-11-01,0.0,43.0,Released,,Trapped in the Closet: Chapters 1-12,6.8,9.0,/lpGdI8XpvDSC6QvGEmQt3l28Nxn.jpg
"{'id': 177675, 'name': 'The Last Exorcism Collection', 'poster_path': '/qHW7u9UxFLbKypwkvkE6rpBftn7.jpg', 'backdrop_path': '/jCXId2VCkC4NMfQwSzzWOS6Uld1.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",146203,tt2034139,en,The Last Exorcism Part II,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",5.874458,/jsk1EBoGZsXxiafwEhxnx83hOuR.jpg,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'CBS Films', 'id': 5490}]",2013-02-28,15179302.0,88.0,Released,The second coming,The Last Exorcism Part II,4.4,204.0,/jCXId2VCkC4NMfQwSzzWOS6Uld1.jpg
"{'id': 386534, 'name': '... Has Fallen Collection', 'poster_path': '/kM0U7nzdSepUkC6sOvVrqZkdFk5.jpg', 'backdrop_path': '/w5GjGycHi5EOfPx2JSMshCN7OJn.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",117263,tt2302755,en,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",10.978188,/l542hLtKhsmOWEBFoC7Aajk0nKt.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}]",2013-03-20,161025640.0,120.0,Released,When our flag falls our nation will rise.,Olympus Has Fallen,6.2,3010.0,/w5GjGycHi5EOfPx2JSMshCN7OJn.jpg
"{'id': 131292, 'name': 'Iron Man Collection', 'poster_path': '/fbeJ7f0aD4A112Bc1tnpzyn82xO.jpg', 'backdrop_path': '/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",68721,tt1300854,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",23.721243,/1Ilv6ryHUv6rt9zIsbSEJUmmbEi.jpg,"[{'name': 'Marvel Studios', 'id': 420}]",2013-04-18,1215439994.0,130.0,Released,Unleash the power behind the armor.,Iron Man 3,6.8,8951.0,/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg
"{'id': 86119, 'name': 'The Hangover Collection', 'poster_path': '/aMmNLuyXvdBih1R5RRHtdtNaS6N.jpg', 'backdrop_path': '/uEtsf26a9RsRDy85MOIv1xAj44x.jpg'}","[{'id': 35, 'name': 'Comedy'}]",109439,tt1951261,en,The Hangover Part III,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",25.085639,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Green Hat Films', 'id': 3527}]",2013-05-23,362000072.0,100.0,Released,It all ends.,The Hangover Part III,6.0,2991.0,/uEtsf26a9RsRDy85MOIv1xAj44x.jpg
"{'id': 382685, 'name': 'Now You See Me Collection', 'poster_path': '/n0ygWnRip5RYnejdI6Lpwxov0x7.jpg', 'backdrop_path': '/scBzORmLqP00h8hPKS19TLtyRQm.jpg'}","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",75656,tt1670345,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,17.852022,/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'SOIXAN7E QUIN5E', 'id': 23271}, {'name': 'See Me Louisiana', 'id': 23272}]",2013-05-29,117698894.0,115.0,Released,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,7.3,5635.0,/scBzORmLqP00h8hPKS19TLtyRQm.jpg
"{'id': 209131, 'name': 'Man of Steel Collection', 'poster_path': '/rNnIW6xSPeTiIUtsfEhFeIRiJVv.jpg', 'backdrop_path': '/csERw2A3XIsGegkzil6UGpyhqfw.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",49521,tt0770828,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",18.538834,/xWlaTLnD8NJMTT9PGOD9z5re1SL.jpg,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Cruel and Unusual Films', 'id': 78685}]",2013-06-12,662845518.0,143.0,Released,You will believe that a man can fly.,Man of Steel,6.5,6462.0,/csERw2A3XIsGegkzil6UGpyhqfw.jpg
